date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:51:45	125147/125147	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:51:39%20GMT	https://www.digiteum.com/google-iot-platform-iot-development/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/google-iot-platform-iot-development/index.html	(from https://www.digiteum.com/top-iot-development-platforms/)
10:51:45	41826/41826	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:56:03%20GMT	https://www.digiteum.com/wp-content/uploads/2020/01/Greengrass-AWS-image-credit.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/01/Greengrass-AWS-image-credit.png	(from https://www.digiteum.com/top-iot-development-platforms/)
10:51:46	25562/25562	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:55:57%20GMT	https://www.digiteum.com/wp-content/uploads/2020/01/Digital-twins-Azure-IoT-platform.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/01/Digital-twins-Azure-IoT-platform.png	(from https://www.digiteum.com/top-iot-development-platforms/)
10:51:47	71673/71673	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:58:36%20GMT	https://www.digiteum.com/wp-content/uploads/2020/03/Android-Things-IoT-Core.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/03/Android-Things-IoT-Core.png	(from https://www.digiteum.com/top-iot-development-platforms/)
10:51:47	245570/245570	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:03:25%20GMT	https://www.digiteum.com/wp-content/uploads/2020/12/telehealth-application-header-filter.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/12/telehealth-application-header-filter.jpg	(from https://www.digiteum.com/how-to-develop-successful-telemedicine-app/)
10:51:47	61029/61029	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:03:13%20GMT	https://www.digiteum.com/wp-content/uploads/2020/12/McKinsey-image-credit.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/12/McKinsey-image-credit.jpg	(from https://www.digiteum.com/how-to-develop-successful-telemedicine-app/)
10:51:48	2790579/2790579	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:10:52%20GMT	https://www.digiteum.com/wp-content/uploads/2017/11/MSD-ChemoDiary-Patient-Engagement-App-highlights.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/11/MSD-ChemoDiary-Patient-Engagement-App-highlights.jpg	(from https://www.digiteum.com/how-to-develop-successful-telemedicine-app/)
10:51:49	93180/93180	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:51:43%20GMT	https://www.digiteum.com/mvp-development-services	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/mvp-development-services.html	(from https://www.digiteum.com/how-to-develop-successful-telemedicine-app/)
10:51:49	125342/125342	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:24:51%20GMT	https://www.digiteum.com/wp-content/uploads/2019/03/artificial-intelligence-in-healthcare.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/03/artificial-intelligence-in-healthcare.jpg	(from https://www.digiteum.com/how-to-develop-successful-telemedicine-app/)
10:51:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jul%202023%2009:51:44%20GMT	https://www.digiteum.com/10-benefits-of-using-flutter-in-mobile-and-iot-development	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/10-benefits-of-using-flutter-in-mobile-and-iot-development.43f.delayed	(from https://www.digiteum.com/how-to-develop-successful-telemedicine-app/)
10:51:50	60508/60508	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:24:41%20GMT	https://www.digiteum.com/wp-content/uploads/2019/03/ai-in-healthcare-wearables.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/03/ai-in-healthcare-wearables.jpg	(from https://www.digiteum.com/how-to-develop-successful-telemedicine-app/)
10:51:51	134341/134341	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:51:45%20GMT	https://www.digiteum.com/medical-technology-healthcare-digital-transformation	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/medical-technology-healthcare-digital-transformation.html	(from https://www.digiteum.com/how-to-develop-successful-telemedicine-app/)
10:51:52	136059/136059	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:51:46%20GMT	https://www.digiteum.com/data-visualization-techniques-tools	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/data-visualization-techniques-tools.html	(from https://www.digiteum.com/how-to-develop-successful-telemedicine-app/)
10:51:52	128560/128560	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:36:31%20GMT	https://www.digiteum.com/wp-content/uploads/2018/09/UX-design-process_new-hero.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2018/09/UX-design-process_new-hero.jpg	(from https://www.digiteum.com/how-to-develop-successful-telemedicine-app/)
10:51:53	41681/41681	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:03:04%20GMT	https://www.digiteum.com/wp-content/uploads/2020/12/McKinsey-stats.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/12/McKinsey-stats.jpg	(from https://www.digiteum.com/how-to-develop-successful-telemedicine-app/)
10:51:53	158332/158332	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:48:20%20GMT	https://www.digiteum.com/wp-content/uploads/2021/08/fitness-app-development-header-filter.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2021/08/fitness-app-development-header-filter.jpg	(from https://www.digiteum.com/build-fitness-application-types-features-monetization-costs/)
10:51:54	21799/21799	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:48:18%20GMT	https://www.digiteum.com/wp-content/uploads/2021/08/fitness-apps-download-2021-Statista.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2021/08/fitness-apps-download-2021-Statista.jpg	(from https://www.digiteum.com/build-fitness-application-types-features-monetization-costs/)
10:51:54	350639/350639	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:12:03%20GMT	https://www.digiteum.com/wp-content/uploads/2017/11/wellness-application-instructors.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/11/wellness-application-instructors.png	(from https://www.digiteum.com/build-fitness-application-types-features-monetization-costs/)
10:51:55	71792/71792	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:48:17%20GMT	https://www.digiteum.com/wp-content/uploads/2021/08/fintess-app-integrations.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2021/08/fintess-app-integrations.jpg	(from https://www.digiteum.com/build-fitness-application-types-features-monetization-costs/)
10:51:55	389851/389851	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:50:20%20GMT	https://www.digiteum.com/wp-content/uploads/2021/03/mobile-app-development-process-example-1.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2021/03/mobile-app-development-process-example-1.png	(from https://www.digiteum.com/build-fitness-application-types-features-monetization-costs/)
10:51:56	299627/299627	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:11:45%20GMT	https://www.digiteum.com/wp-content/uploads/2017/11/wellness-application-home.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/11/wellness-application-home.png	(from https://www.digiteum.com/build-fitness-application-types-features-monetization-costs/)
10:51:56	8060/8060	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:39:02%20GMT	https://www.digiteum.com/wp-content/uploads/2018/05/connected-devices-for-health-and-wellness-cube.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2018/05/connected-devices-for-health-and-wellness-cube.jpg	(from https://www.digiteum.com/build-fitness-application-types-features-monetization-costs/)
10:51:57	104760/104760	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:51:51%20GMT	https://www.digiteum.com/using-connected-devices-health-wellness/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/using-connected-devices-health-wellness/index.html	(from https://www.digiteum.com/build-fitness-application-types-features-monetization-costs/)
10:51:57	315868/315868	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:33:32%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/IoT-wearable_header.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/IoT-wearable_header.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:51:57	12227/12227	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:35:24%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Raiing_IoT-wearable-healthcare.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Raiing_IoT-wearable-healthcare.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:51:58	46041/46041	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:34:02%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/CYCORE_IoT-wearable-healthcare.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/CYCORE_IoT-wearable-healthcare.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:51:58	31814/31814	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:35:41%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Bigfoot_IoT-wearable-healthcare.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Bigfoot_IoT-wearable-healthcare.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:51:59	103949/103949	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:35:28%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Bloomlife_IoT-wearable-healthcare.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Bloomlife_IoT-wearable-healthcare.png	(from https://www.digiteum.com/internet-of-things-wearables/)
10:51:59	19733/19733	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:34:53%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/propellerhealth_IoT-wearable-healthcare.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/propellerhealth_IoT-wearable-healthcare.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:51:59	38357/38357	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:34:20%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/viPerform_IoT-wearable-sport.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/viPerform_IoT-wearable-sport.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:00	82083/82083	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:34:50%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Motiv_IoT-wearable-sport.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Motiv_IoT-wearable-sport.png	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:00	13318/13318	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:34:31%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Doppel_IoT-Wearable-sport.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Doppel_IoT-Wearable-sport.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:01	255250/255250	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:33:56%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Kronaby_IoT-wearable-finance.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Kronaby_IoT-wearable-finance.png	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:01	90421/90421	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:35:32%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Curv_IoT-wearable-finance.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Curv_IoT-wearable-finance.png	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:02	69585/69585	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:35:23%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/k-ring_IoT-wearables.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/k-ring_IoT-wearables.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:02	35349/35349	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:32:59%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Nymi_IoT-wearable-finance.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Nymi_IoT-wearable-finance.png	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:02	92722/92722	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:33:17%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Edge_IoT-wearable-finance.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Edge_IoT-wearable-finance.png	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:03	17867/17867	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:33:13%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/waverly_IoT-wearable-travel.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/waverly_IoT-wearable-travel.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:03	29930/29930	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:33:59%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Safer-leaf_IoT-wearable-travel.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Safer-leaf_IoT-wearable-travel.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:04	14726/14726	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:34:18%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Cowarobot_IoT-wearable-travel.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Cowarobot_IoT-wearable-travel.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:04	42252/42252	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:34:03%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/guestband_IoT-wearable-travel.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/guestband_IoT-wearable-travel.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:05	28006/28006	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:35:19%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/OceanMedallion_IoT-Wearable-travel.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/OceanMedallion_IoT-Wearable-travel.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:05	76224/76224	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:34:33%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Ekso_IoT-wearable-manufacturing.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Ekso_IoT-wearable-manufacturing.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:05	92955/92955	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:35:25%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/RealWear_IoT-wearable-manufacturing.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/RealWear_IoT-wearable-manufacturing.png	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:06	17753/17753	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:32:57%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/ProGlove_IoT-wearable-manufacturing.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/ProGlove_IoT-wearable-manufacturing.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:06	31649/31649	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:34:18%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Workerbase_IoT-wearable-manufacturing.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Workerbase_IoT-wearable-manufacturing.jpg	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:07	163954/163954	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:33:17%20GMT	https://www.digiteum.com/wp-content/uploads/2019/06/Grassi_IoT-wearable-manufacturing.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/06/Grassi_IoT-wearable-manufacturing.png	(from https://www.digiteum.com/internet-of-things-wearables/)
10:52:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jul%202023%2009:52:02%20GMT	https://www.digiteum.com/career	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/career.464.delayed	(from https://www.digiteum.com/full-stack-engineer-react-nodejs/)
10:52:08	4467/4467	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2013:06:14%20GMT	https://www.digiteum.com/wp-content/uploads/2022/09/vacancy-image.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/09/vacancy-image.png	(from https://www.digiteum.com/full-stack-engineer-react-nodejs/)
10:52:08	3198/3198	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2011:43:07%20GMT	https://www.digiteum.com/wp-content/themes/blake/images/icons-benefits/remote.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/themes/blake/images/icons-benefits/remote.png	(from https://www.digiteum.com/full-stack-engineer-react-nodejs/)
10:52:09	2655/2655	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2011:43:07%20GMT	https://www.digiteum.com/wp-content/themes/blake/images/icons-benefits/medical.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/themes/blake/images/icons-benefits/medical.png	(from https://www.digiteum.com/full-stack-engineer-react-nodejs/)
10:52:09	2465/2465	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2011:43:08%20GMT	https://www.digiteum.com/wp-content/themes/blake/images/icons-benefits/proccess.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/themes/blake/images/icons-benefits/proccess.png	(from https://www.digiteum.com/full-stack-engineer-react-nodejs/)
10:52:10	2167/2167	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2011:43:08%20GMT	https://www.digiteum.com/wp-content/themes/blake/images/icons-benefits/team.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/themes/blake/images/icons-benefits/team.png	(from https://www.digiteum.com/full-stack-engineer-react-nodejs/)
10:52:10	4899/4899	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2011:43:07%20GMT	https://www.digiteum.com/wp-content/themes/blake/images/icons-benefits/balance.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/themes/blake/images/icons-benefits/balance.png	(from https://www.digiteum.com/full-stack-engineer-react-nodejs/)
10:52:11	3365/3365	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2011:43:08%20GMT	https://www.digiteum.com/wp-content/themes/blake/images/icons-benefits/education-2.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/themes/blake/images/icons-benefits/education-2.png	(from https://www.digiteum.com/full-stack-engineer-react-nodejs/)
10:52:11	4166/4166	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2011:43:07%20GMT	https://www.digiteum.com/wp-content/themes/blake/images/icons-benefits/hardware.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/themes/blake/images/icons-benefits/hardware.png	(from https://www.digiteum.com/full-stack-engineer-react-nodejs/)
10:52:11	2500/2500	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2011:43:08%20GMT	https://www.digiteum.com/wp-content/themes/blake/images/icons-benefits/projects.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/themes/blake/images/icons-benefits/projects.png	(from https://www.digiteum.com/full-stack-engineer-react-nodejs/)
10:52:12	0/-1	---M--	301	error ('')			https://www.digiteum.com/career	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/career.46e.delayed	(from https://www.digiteum.com/full-stack-engineer-react-nodejs/)
10:52:12	0/-1	---M--	301	error ('')			https://www.digiteum.com/career	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/career.46f.delayed	(from https://www.digiteum.com/career/senior-manual-qa/)
10:52:12	3995/3995	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:46:47%20GMT	https://www.digiteum.com/wp-content/uploads/2018/10/icon-hardware-1.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2018/10/icon-hardware-1.png	(from https://www.digiteum.com/career/senior-manual-qa/)
10:52:13	1387/1387	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2013:03:22%20GMT	https://www.digiteum.com/wp-content/uploads/2020/12/ho.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/12/ho.png	(from https://www.digiteum.com/career/senior-manual-qa/)
10:52:13	2562/2562	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:46:42%20GMT	https://www.digiteum.com/wp-content/uploads/2018/10/icon-trips-1.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2018/10/icon-trips-1.png	(from https://www.digiteum.com/career/senior-manual-qa/)
10:52:13	4542/4542	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:47:04%20GMT	https://www.digiteum.com/wp-content/uploads/2018/10/icon-timesheet-1.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2018/10/icon-timesheet-1.png	(from https://www.digiteum.com/career/senior-manual-qa/)
10:52:14	2605/2605	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:47:01%20GMT	https://www.digiteum.com/wp-content/uploads/2018/10/icon-games-1.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2018/10/icon-games-1.png	(from https://www.digiteum.com/career/senior-manual-qa/)
10:52:14	2070/2070	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:46:30%20GMT	https://www.digiteum.com/wp-content/uploads/2018/10/icon-paid-1.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2018/10/icon-paid-1.png	(from https://www.digiteum.com/career/senior-manual-qa/)
10:52:14	0/-1	---M--	301	error ('')			https://www.digiteum.com/career	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/career.476.delayed	(from https://www.digiteum.com/career/senior-manual-qa/)
10:52:15	0/-1	---M--	301	error ('')			https://www.digiteum.com/career	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/career.477.delayed	(from https://www.digiteum.com/career/frontend-angular-engineer/)
10:52:15	0/-1	---M--	301	error ('')			https://www.digiteum.com/career	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/career.478.delayed	(from https://www.digiteum.com/career/frontend-angular-engineer/)
10:52:15	0/-1	---M--	301	error ('')			https://www.digiteum.com/career	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/career.479.delayed	(from https://www.digiteum.com/career/backend-net-core-engineer/)
10:52:15	0/-1	---M--	301	error ('')			https://www.digiteum.com/career	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/career.47a.delayed	(from https://www.digiteum.com/career/backend-net-core-engineer/)
10:52:15	0/-1	---M--	301	error ('')			https://www.digiteum.com/career	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/career.47b.delayed	(from https://www.digiteum.com/career/sales-director/)
10:52:15	0/-1	---M--	301	error ('')			https://www.digiteum.com/career	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/career.47c.delayed	(from https://www.digiteum.com/career/sales-director/)
